,Year,Leading Cause,Sex,Race Ethnicity,Deaths,Death Rate,Age Adjusted Death Rate
1195,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Not Stated/Unknown,92.0,53.54813559322028,52.78361581920898
1196,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic Black,1872.0,179.1,148.1
1197,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic Black,2344.0,224.2,177.7
1198,2015,All Other Causes,Female,Non-Hispanic White,2489.0,176.1,108.6
1199,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Asian and Pacific Islander,95.0,14.7,15.3
1200,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Asian and Pacific Islander,498.0,77.1,81.6
1201,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Asian and Pacific Islander,515.0,79.7,78.9
1202,2015,All Other Causes,Female,Hispanic,1184.0,92.6,97.0
1203,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Hispanic,65.0,5.1,5.3
1204,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Hispanic,78.0,6.1,6.0
1205,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Asian and Pacific Islander,89.0,13.8,14.7
1206,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Hispanic,98.0,7.7,8.2
1207,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Hispanic,183.0,14.3,15.1
1208,2015,Diabetes Mellitus (E10-E14),Female,Hispanic,196.0,15.3,16.3
1209,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Hispanic,197.0,15.4,16.3
1210,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Hispanic,208.0,16.3,17.3
1211,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Hispanic,1193.0,93.3,97.4
1212,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Hispanic,1361.0,106.5,113.4
1213,2015,Alzheimer's Disease (G30),Female,Hispanic,176.0,13.8,14.8
1214,2015,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Not Stated/Unknown,11.0,53.54813559322028,52.78361581920898
1215,2015,Diabetes Mellitus (E10-E14),Female,Asian and Pacific Islander,71.0,11.0,11.5
1216,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Asian and Pacific Islander,41.0,6.3,6.7
1217,2015,Septicemia (A40-A41),Female,Non-Hispanic White,127.0,9.0,5.2
1218,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Non-Hispanic White,191.0,13.5,8.9
1219,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic White,226.0,16.0,8.6
1220,2015,Diabetes Mellitus (E10-E14),Female,Non-Hispanic White,239.0,16.9,10.4
1221,2015,Alzheimer's Disease (G30),Female,Non-Hispanic White,378.0,26.7,11.9
1222,2015,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic White,422.0,29.9,15.5
1223,2015,Alzheimer's Disease (G30),Female,Asian and Pacific Islander,50.0,7.7,8.4
1224,2015,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic White,503.0,35.6,20.7
1225,2015,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic White,3130.0,221.5,149.9
1226,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic White,4494.0,318.0,161.8
1227,2015,All Other Causes,Female,Asian and Pacific Islander,345.0,53.4,56.3
1228,2015,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Asian and Pacific Islander,30.0,4.6,4.9
1229,2015,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Asian and Pacific Islander,34.0,5.3,5.4
1230,2015,"Intentional Self-Harm (Suicide: X60-X84, Y87.0)",Female,Asian and Pacific Islander,36.0,5.6,5.4
1231,2015,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic White,521.0,36.9,19.3
1232,2015,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Hispanic,1410.0,116.8,182.0
1233,2015,All Other Causes,Female,Not Stated/Unknown,92.0,53.54813559322028,52.78361581920898
1234,2015,"Chronic Liver Disease and Cirrhosis (K70, K73)",Female,Not Stated/Unknown,8.0,53.54813559322028,52.78361581920898
1235,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Not Stated/Unknown,13.0,53.54813559322028,52.78361581920898
1236,2016,Mental and Behavioral Disorders due to Use of Alcohol (F10),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1237,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1238,2016,Alzheimer's Disease (G30),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1239,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1240,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Other Race/ Ethnicity,11.0,53.54813559322028,52.78361581920898
1241,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Other Race/ Ethnicity,19.0,53.54813559322028,52.78361581920898
1242,2016,All Other Causes,Male,Non-Hispanic Black,1375.0,159.9,170.5
1243,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Non-Hispanic Black,153.0,17.8,18.4
1244,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Non-Hispanic Black,161.0,18.7,20.8
1245,2016,"Assault (Homicide: U01-U02, Y87.1, X85-Y09)",Male,Non-Hispanic Black,168.0,19.5,19.7
1246,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Non-Hispanic Black,183.0,21.3,23.5
1247,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Non-Hispanic Black,220.0,25.6,28.6
1248,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Non-Hispanic Black,258.0,30.0,27.6
1249,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Non-Hispanic Black,258.0,30.0,34.5
1250,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1251,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1252,2016,Peptic Ulcer (K25-K28),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1253,2016,Certain Conditions originating in the Perinatal Period (P00-P96),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1254,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Not Stated/Unknown,17.0,53.54813559322028,52.78361581920898
1255,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Not Stated/Unknown,18.0,53.54813559322028,52.78361581920898
1256,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Not Stated/Unknown,18.0,53.54813559322028,52.78361581920898
1257,2016,Human Immunodeficiency Virus Disease (HIV: B20-B24),Male,Not Stated/Unknown,20.0,53.54813559322028,52.78361581920898
1258,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Not Stated/Unknown,22.0,53.54813559322028,52.78361581920898
1259,2016,Diabetes Mellitus (E10-E14),Male,Not Stated/Unknown,23.0,53.54813559322028,52.78361581920898
1260,2016,Diabetes Mellitus (E10-E14),Male,Non-Hispanic Black,313.0,36.4,39.9
1261,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Not Stated/Unknown,119.0,53.54813559322028,52.78361581920898
1262,2016,All Other Causes,Male,Other Race/ Ethnicity,10.0,53.54813559322028,52.78361581920898
1263,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1264,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1265,2016,"Assault (Homicide: U01-U02, Y87.1, X85-Y09)",Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1266,2016,Diabetes Mellitus (E10-E14),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1267,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1268,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Not Stated/Unknown,179.0,53.54813559322028,52.78361581920898
1269,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Non-Hispanic Black,1611.0,187.4,199.6
1270,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Non-Hispanic Black,2106.0,244.9,271.1
1271,2016,All Other Causes,Male,Non-Hispanic White,2381.0,178.2,146.5
1272,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Asian and Pacific Islander,113.0,19.0,22.9
1273,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Asian and Pacific Islander,603.0,101.5,117.8
1274,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Asian and Pacific Islander,683.0,115.0,121.1
1275,2016,All Other Causes,Male,Hispanic,1233.0,102.1,135.7
1276,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Hispanic,99.0,8.2,13.1
1277,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Male,Hispanic,146.0,12.1,13.9
1278,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Asian and Pacific Islander,95.0,16.0,18.1
1279,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Hispanic,146.0,12.1,18.4
1280,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Hispanic,177.0,14.7,16.4
1281,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Hispanic,191.0,15.8,24.9
1282,2016,Diabetes Mellitus (E10-E14),Male,Hispanic,217.0,18.0,25.8
1283,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Hispanic,369.0,30.6,30.5
1284,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Hispanic,1224.0,101.3,143.7
1285,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Hispanic,1418.0,117.4,174.6
1286,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Hispanic,170.0,14.1,19.7
1287,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Not Stated/Unknown,16.0,53.54813559322028,52.78361581920898
1288,2016,Diabetes Mellitus (E10-E14),Male,Asian and Pacific Islander,76.0,12.8,14.2
1289,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Asian and Pacific Islander,60.0,10.1,11.1
1290,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Non-Hispanic White,151.0,11.3,8.9
1291,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Male,Non-Hispanic White,176.0,13.2,11.7
1292,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Male,Non-Hispanic White,244.0,18.3,15.9
1293,2016,Diabetes Mellitus (E10-E14),Male,Non-Hispanic White,252.0,18.9,15.4
1294,2016,Cerebrovascular Disease (Stroke: I60-I69),Male,Non-Hispanic White,317.0,23.7,18.6
1295,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Non-Hispanic White,332.0,24.8,19.8
1296,2016,Chronic Lower Respiratory Diseases (J40-J47),Male,Asian and Pacific Islander,75.0,12.6,15.6
1297,2016,Influenza (Flu) and Pneumonia (J09-J18),Male,Non-Hispanic White,461.0,34.5,26.7
1298,2016,Malignant Neoplasms (Cancer: C00-C97),Male,Non-Hispanic White,3090.0,231.3,188.1
1299,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Male,Non-Hispanic White,4054.0,303.4,239.3
1300,2016,All Other Causes,Male,Asian and Pacific Islander,449.0,75.6,85.1
1301,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Male,Asian and Pacific Islander,32.0,5.4,5.4
1302,2016,Alzheimer's Disease (G30),Male,Asian and Pacific Islander,37.0,6.2,9.1
1303,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Male,Asian and Pacific Islander,48.0,8.1,9.8
1304,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Male,Non-Hispanic White,482.0,36.1,33.3
1305,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Male,Not Stated/Unknown,14.0,53.54813559322028,52.78361581920898
1306,2016,All Other Causes,Male,Not Stated/Unknown,158.0,53.54813559322028,52.78361581920898
1307,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Hispanic,1485.0,115.9,120.3
1308,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1309,2016,Mental and Behavioral Disorders due to Use of Alcohol (F10),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1310,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1311,2016,Certain Conditions originating in the Perinatal Period (P00-P96),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1312,2016,Alzheimer's Disease (G30),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1313,2016,Diabetes Mellitus (E10-E14),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1314,2016,"Assault (Homicide: U01-U02, Y87.1, X85-Y09)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1315,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1316,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Other Race/ Ethnicity,30.0,53.54813559322028,52.78361581920898
1317,2016,All Other Causes,Female,Non-Hispanic Black,1585.0,152.5,127.8
1318,2016,Human Immunodeficiency Virus Disease (HIV: B20-B24),Female,Non-Hispanic Black,91.0,8.8,7.8
1319,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Non-Hispanic Black,101.0,9.7,8.6
1320,2016,Alzheimer's Disease (G30),Female,Non-Hispanic Black,158.0,15.2,11.1
1321,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic Black,212.0,20.4,16.1
1322,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Other Race/ Ethnicity,8.0,53.54813559322028,52.78361581920898
1323,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1324,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1325,2016,Human Immunodeficiency Virus Disease (HIV: B20-B24),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1326,2016,Alzheimer's Disease (G30),Female,Not Stated/Unknown,9.0,53.54813559322028,52.78361581920898
1327,2016,Viral Hepatitis (B15-B19),Female,Not Stated/Unknown,7.0,53.54813559322028,52.78361581920898
1328,2016,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",Female,Not Stated/Unknown,7.0,53.54813559322028,52.78361581920898
1329,2016,All Other Causes,Female,Not Stated/Unknown,105.0,53.54813559322028,52.78361581920898
1330,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Not Stated/Unknown,16.0,53.54813559322028,52.78361581920898
1331,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Not Stated/Unknown,18.0,53.54813559322028,52.78361581920898
1332,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Not Stated/Unknown,18.0,53.54813559322028,52.78361581920898
1333,2016,Diabetes Mellitus (E10-E14),Female,Not Stated/Unknown,24.0,53.54813559322028,52.78361581920898
1334,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Not Stated/Unknown,81.0,53.54813559322028,52.78361581920898
1335,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Not Stated/Unknown,126.0,53.54813559322028,52.78361581920898
1336,2016,All Other Causes,Female,Other Race/ Ethnicity,13.0,53.54813559322028,52.78361581920898
1337,2016,"Nephritis, Nephrotic Syndrome and Nephrisis (N00-N07, N17-N19, N25-N27)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1338,2016,"Congenital Malformations, Deformations, and Chromosomal Abnormalities (Q00-Q99)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1339,2016,Septicemia (A40-A41),Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1340,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Other Race/ Ethnicity,448.1613445378151,53.54813559322028,52.78361581920898
1341,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic Black,218.0,21.0,16.8
1342,2016,Certain Conditions originating in the Perinatal Period (P00-P96),Female,Not Stated/Unknown,15.0,53.54813559322028,52.78361581920898
1343,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic Black,226.0,21.7,16.7
1344,2016,Diabetes Mellitus (E10-E14),Female,Non-Hispanic Black,399.0,38.4,30.8
1345,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Asian and Pacific Islander,92.0,14.1,14.5
1346,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Asian and Pacific Islander,118.0,18.1,18.3
1347,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Asian and Pacific Islander,530.0,81.1,82.6
1348,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Asian and Pacific Islander,565.0,86.4,83.1
1349,2016,All Other Causes,Female,Hispanic,1147.0,89.5,91.9
1350,2016,"Chronic Liver Disease and Cirrhosis (K70, K73-K74)",Female,Hispanic,59.0,4.6,4.7
1351,2016,Diabetes Mellitus (E10-E14),Female,Asian and Pacific Islander,73.0,11.2,11.2
1352,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Hispanic,90.0,7.0,6.9
1353,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Hispanic,168.0,13.1,13.6
1354,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Hispanic,195.0,15.2,15.8
1355,2016,Alzheimer's Disease (G30),Female,Hispanic,203.0,15.8,16.5
1356,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Hispanic,204.0,15.9,16.4
1357,2016,Diabetes Mellitus (E10-E14),Female,Hispanic,231.0,18.0,18.6
1358,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Hispanic,1162.0,90.7,93.1
1359,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Hispanic,131.0,10.2,10.5
1360,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Asian and Pacific Islander,58.0,8.9,9.2
1361,2016,Alzheimer's Disease (G30),Female,Asian and Pacific Islander,49.0,7.5,7.7
1362,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Asian and Pacific Islander,43.0,6.6,6.5
1363,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic Black,1864.0,179.3,145.0
1364,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic Black,2303.0,221.5,171.1
1365,2016,All Other Causes,Female,Non-Hispanic White,2416.0,172.4,102.4
1366,2016,"Mental and Behavioral Disorders due to Accidental Poisoning and Other Psychoactive Substance Use (F11-F16, F18-F19, X40-X42, X44)",Female,Non-Hispanic White,138.0,9.8,9.4
1367,2016,"Accidents Except Drug Poisoning (V01-X39, X43, X45-X59, Y85-Y86)",Female,Non-Hispanic White,156.0,11.1,7.2
1368,2016,Diabetes Mellitus (E10-E14),Female,Non-Hispanic White,183.0,13.1,8.0
1369,2016,"Essential Hypertension and Renal Diseases (I10, I12)",Female,Non-Hispanic White,219.0,15.6,8.2
1370,2016,Alzheimer's Disease (G30),Female,Non-Hispanic White,361.0,25.8,11.8
1371,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic White,404.0,28.8,15.2
1372,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Non-Hispanic White,471.0,33.6,19.5
1373,2016,Malignant Neoplasms (Cancer: C00-C97),Female,Non-Hispanic White,3102.0,221.4,149.0
1374,2016,"Diseases of Heart (I00-I09, I11, I13, I20-I51)",Female,Non-Hispanic White,4306.0,307.3,156.3
1375,2016,All Other Causes,Female,Asian and Pacific Islander,385.0,58.9,60.9
1376,2016,"Intentional Self-Harm (Suicide: U03, X60-X84, Y87.0)",Female,Asian and Pacific Islander,29.0,4.4,4.1
1377,2016,Chronic Lower Respiratory Diseases (J40-J47),Female,Asian and Pacific Islander,39.0,6.0,6.1
1378,2016,Cerebrovascular Disease (Stroke: I60-I69),Female,Non-Hispanic Black,276.0,26.5,20.7
1379,2016,Influenza (Flu) and Pneumonia (J09-J18),Female,Non-Hispanic White,450.0,32.1,17.1
